Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,86.139999,86.379997,84.620003,85.639999,64.200996,438798
2018-01-03,85.739998,87.180000,85.440002,86.760002,65.040619,532976
2018-01-04,87.400002,88.839996,87.339996,88.419998,66.285057,738912
2018-01-05,88.400002,89.000000,87.279999,88.300003,66.195114,723803
2018-01-08,88.300003,88.879997,87.120003,87.199997,65.370468,823032
2018-01-09,87.180000,88.400002,86.800003,88.320000,66.210091,676602
2018-01-10,88.199997,89.040001,87.580002,88.459999,66.315048,662423
2018-01-11,87.099998,88.559998,87.019997,88.519997,66.360023,2569233
2018-01-12,88.980003,91.260002,88.480003,90.760002,68.039268,1667732
2018-01-15,91.099998,92.400002,90.699997,92.000000,68.968842,4468265
2018-01-16,92.820000,92.820000,91.320000,92.180000,69.103783,725875
2018-01-17,92.599998,93.419998,92.059998,93.220001,69.883430,847804
2018-01-18,93.660004,94.360001,93.059998,93.440002,70.048363,941126
2018-01-19,94.059998,95.779999,93.839996,95.000000,71.217827,981561
2018-01-22,95.300003,95.599998,93.239998,93.599998,70.168304,615544
2018-01-23,95.000000,95.199997,93.019997,93.480003,70.078354,746903
2018-01-24,93.940002,94.139999,93.000000,93.160004,69.838455,721050
2018-01-25,93.160004,94.180000,92.239998,94.000000,70.468170,774331
2018-01-26,94.800003,95.000000,93.639999,94.199997,70.618095,621016
2018-01-29,94.559998,94.900002,94.160004,94.300003,70.693077,468757
2018-01-30,93.800003,94.279999,93.220001,93.760002,70.288261,627707
2018-01-31,93.980003,94.760002,92.440002,92.580002,69.403656,800719
2018-02-01,93.199997,93.919998,91.559998,92.360001,69.238716,786394
2018-02-02,92.199997,92.260002,89.519997,89.519997,67.109688,764043
2018-02-05,88.739998,89.440002,86.879997,89.320000,66.959755,1172220
2018-02-06,85.500000,88.760002,84.459999,87.279999,65.430450,1298711
2018-02-07,88.500000,90.160004,87.160004,89.980003,67.454529,1001239
2018-02-08,89.620003,89.779999,84.660004,85.059998,63.766186,1061289
2018-02-09,85.019997,85.300003,81.379997,83.639999,62.701675,1150603
2018-02-12,85.180000,86.300003,85.000000,85.580002,64.156029,704193
2018-02-13,85.779999,86.099998,84.900002,85.580002,64.156029,516651
2018-02-14,86.500000,87.860001,85.459999,87.139999,65.325485,807111
2018-02-15,89.080002,89.699997,88.000000,89.059998,66.764832,808200
2018-02-16,89.919998,90.800003,89.339996,90.059998,67.514503,671860
2018-02-19,91.000000,91.120003,89.379997,90.000000,67.469521,601246
2018-02-20,93.300003,93.599998,90.639999,93.000000,69.718513,1178389
2018-02-21,93.580002,94.699997,93.160004,94.019997,70.483162,830291
2018-02-22,93.900002,95.760002,93.199997,94.820000,71.082893,1017216
2018-02-23,95.000000,95.360001,93.080002,93.540001,70.123322,846794
2018-02-26,94.279999,94.639999,91.959999,92.540001,69.373665,686816
2018-02-27,91.239998,92.260002,91.059998,91.699997,68.743942,1086199
2018-02-28,91.559998,94.160004,91.320000,93.339996,69.973389,1436468
2018-03-01,94.120003,94.239998,89.139999,89.419998,67.034721,955868
2018-03-02,88.339996,88.339996,86.139999,86.419998,64.785736,938861
2018-03-05,85.419998,88.639999,84.820000,88.260002,66.165123,804371
2018-03-06,92.000000,92.339996,88.000000,88.459999,66.315048,1234463
2018-03-07,88.199997,89.459999,87.739998,89.160004,66.839813,685680
2018-03-08,89.099998,89.239998,86.559998,87.800003,65.820267,919562
2018-03-09,87.320000,88.660004,86.300003,88.040001,66.000191,767017
2018-03-12,89.040001,89.699997,86.739998,87.120003,65.310501,670274
2018-03-13,87.199997,88.900002,86.360001,86.820000,65.085594,771373
2018-03-14,87.000000,87.400002,85.040001,85.339996,63.976105,789450
2018-03-15,85.360001,85.580002,82.400002,84.379997,63.256424,1359404
2018-03-16,84.419998,84.720001,82.300003,82.300003,61.697128,6195538
2018-03-19,82.540001,83.160004,81.220001,81.599998,61.172367,1322484
2018-03-20,82.199997,84.379997,81.820000,84.180000,63.106495,1269074
2018-03-21,84.800003,85.139999,83.660004,84.879997,63.631256,956227
2018-03-22,84.080002,84.779999,82.599998,83.099998,62.296860,1092824
2018-03-23,82.099998,82.779999,80.620003,81.860001,61.367275,914537
2018-03-26,81.900002,82.559998,79.860001,80.099998,60.047878,765885
2018-03-27,81.779999,82.360001,80.760002,81.400002,61.022446,940415
2018-03-28,80.180000,80.400002,78.820000,79.440002,59.553101,867405
2018-03-29,79.580002,80.180000,78.940002,79.860001,59.867962,1066437
2018-04-03,79.000000,79.760002,78.160004,79.459999,59.568092,994377
2018-04-04,79.379997,79.680000,77.559998,78.860001,59.118298,845567
2018-04-05,80.099998,81.360001,80.099998,81.260002,60.917484,804411
2018-04-06,80.500000,80.680000,79.260002,80.160004,60.092854,842343
2018-04-09,80.739998,81.180000,78.720001,79.019997,59.238243,634432
2018-04-10,80.000000,81.559998,79.519997,81.360001,60.992443,968271
2018-04-11,81.000000,81.839996,78.940002,79.120003,59.313206,939630
2018-04-12,79.480003,80.660004,79.279999,80.220001,60.137836,1014462
2018-04-13,81.019997,81.680000,79.339996,80.080002,60.032887,914810
2018-04-16,78.860001,79.080002,78.320000,78.559998,60.557053,741350
2018-04-17,79.279999,81.239998,79.040001,80.919998,62.376228,1264657
2018-04-18,81.199997,82.260002,80.900002,82.099998,63.285820,966124
2018-04-19,82.699997,82.800003,81.160004,81.839996,63.085403,578221
2018-04-20,81.820000,81.980003,80.779999,81.099998,62.514980,912747
2018-04-23,81.180000,81.519997,80.239998,80.919998,62.376228,606373
2018-04-24,81.000000,81.379997,79.220001,80.000000,61.667061,774654
2018-04-25,79.459999,79.919998,76.739998,77.760002,59.940388,1228675
2018-04-26,77.599998,77.599998,73.500000,74.500000,57.427456,2729015
2018-04-27,75.099998,76.180000,74.500000,75.959999,58.552872,1290415
2018-04-30,75.820000,76.320000,75.360001,75.559998,58.244537,889357
2018-05-02,75.260002,77.580002,75.120003,76.760002,59.169548,1170226
2018-05-03,76.720001,76.720001,75.660004,76.480003,58.953709,1038453
2018-05-04,76.000000,76.459999,74.379997,74.540001,57.458290,4742541
2018-05-07,75.000000,76.620003,74.860001,76.239998,58.768711,1736721
2018-05-08,76.599998,77.019997,76.080002,76.519997,58.984547,4427783
2018-05-09,76.639999,78.019997,76.500000,77.699997,59.894135,1828994
2018-05-10,77.879997,77.940002,76.680000,77.680000,59.878716,833912
2018-05-11,77.839996,78.599998,77.180000,77.980003,60.109974,1289170
2018-05-14,78.480003,78.860001,77.519997,78.739998,60.695805,994912
2018-05-15,78.760002,79.620003,78.300003,78.480003,60.495388,1306577
2018-05-16,78.940002,79.239998,78.440002,78.900002,60.819134,948040
2018-05-17,79.000000,80.059998,78.720001,80.059998,61.713306,1129803
2018-05-18,80.239998,80.739998,79.440002,79.440002,61.235394,927723
2018-05-21,79.440002,79.440002,79.440002,79.440002,61.235394,0
2018-05-22,79.779999,79.879997,78.339996,79.000000,60.896229,928301
2018-05-23,78.500000,78.919998,76.980003,77.400002,59.662888,1178835
2018-05-24,77.019997,78.239998,76.400002,77.199997,59.508709,1446437
2018-05-25,77.300003,79.040001,77.300003,78.580002,60.572472,1084625
2018-05-28,78.900002,79.519997,78.480003,79.199997,61.050392,471291
2018-05-29,78.599998,78.900002,77.099998,77.300003,59.585804,1137775
2018-05-30,77.400002,77.919998,76.919998,77.500000,59.739967,863142
2018-05-31,79.199997,79.400002,77.260002,77.940002,60.079140,1870215
2018-06-01,78.080002,79.040001,77.720001,79.000000,60.896229,823861
2018-06-04,79.800003,80.239998,78.699997,79.320000,61.142895,736959
2018-06-05,78.500000,79.620003,78.220001,78.480003,60.495388,1298346
2018-06-06,78.839996,79.099998,78.040001,79.000000,60.896229,851022
2018-06-07,79.300003,80.080002,78.099998,78.480003,60.495388,994621
2018-06-08,77.580002,78.559998,77.220001,78.120003,60.217892,1124162
2018-06-11,78.680000,79.639999,78.500000,78.919998,60.834553,881335
2018-06-12,79.519997,80.180000,77.959999,78.019997,60.140804,1056210
2018-06-13,78.180000,78.720001,77.820000,78.040001,60.156212,1014819
2018-06-14,77.559998,78.260002,76.739998,77.599998,59.817043,1621799
2018-06-15,77.760002,78.220001,76.839996,76.900002,59.277466,2176093
2018-06-18,76.639999,76.959999,75.180000,75.580002,58.259956,1191133
2018-06-19,74.739998,75.000000,73.620003,74.199997,57.196194,1388390
2018-06-20,74.660004,75.480003,74.540001,74.940002,57.766621,1075817
2018-06-21,75.279999,75.480003,72.220001,72.699997,56.039944,1640387
2018-06-22,73.040001,74.620003,73.000000,73.919998,56.980370,1364625
2018-06-25,73.779999,73.779999,71.419998,71.879997,55.407852,1386971
2018-06-26,72.580002,73.480003,72.300003,72.660004,56.009113,1314478
2018-06-27,74.300003,74.839996,72.419998,74.360001,57.319534,1455209
2018-06-28,74.180000,75.400002,72.820000,73.699997,56.810776,1727923
2018-06-29,75.400002,76.580002,74.760002,76.419998,58.907455,1633358
2018-07-02,75.260002,76.139999,74.599998,75.239998,57.997868,1084612
2018-07-03,76.360001,76.360001,74.419998,74.739998,57.612453,992281
2018-07-04,74.680000,74.680000,73.320000,73.500000,56.656609,914465
2018-07-05,73.400002,75.080002,73.239998,74.839996,57.689529,831774
2018-07-06,75.300003,75.379997,74.459999,75.379997,58.105789,1046359
2018-07-09,75.940002,76.000000,74.660004,75.199997,57.967030,655561
2018-07-10,75.620003,76.839996,75.059998,76.839996,59.231205,897691
2018-07-11,76.099998,76.220001,75.440002,75.739998,58.383286,635279
2018-07-12,76.019997,76.360001,75.519997,76.180000,58.722454,537411
2018-07-13,76.480003,76.879997,76.220001,76.660004,59.092464,726530
2018-07-16,76.540001,77.260002,76.279999,76.900002,59.277466,468628
2018-07-17,77.279999,79.279999,77.239998,79.279999,61.112057,1065577
2018-07-18,79.500000,81.639999,79.480003,81.519997,62.838734,1206914
2018-07-19,81.599998,81.779999,80.559998,80.860001,62.329983,613097
2018-07-20,80.620003,81.059998,79.199997,80.220001,61.836651,584105
2018-07-23,79.800003,80.059998,79.239998,79.559998,61.327892,484270
2018-07-24,79.500000,81.099998,79.500000,80.860001,62.329983,699128
2018-07-25,81.059998,81.739998,79.800003,80.139999,61.774979,836824
2018-07-26,81.599998,82.519997,80.519997,82.019997,63.224148,1200249
2018-07-27,82.500000,83.980003,82.040001,82.360001,63.486252,789961
2018-07-30,82.260002,83.099998,82.019997,82.320000,63.455406,606528
2018-07-31,82.559998,82.580002,81.279999,82.099998,63.285820,699983
2018-08-01,82.379997,82.480003,81.199997,81.419998,62.761642,671622
2018-08-02,80.959999,81.000000,79.419998,80.360001,61.944569,731925
2018-08-03,80.620003,80.760002,79.779999,79.820000,61.528316,494069
2018-08-06,80.139999,80.839996,79.480003,80.099998,61.744148,462916
2018-08-07,80.559998,81.199997,80.220001,80.599998,62.129559,432965
2018-08-08,80.480003,81.180000,80.040001,80.500000,62.052483,460763
2018-08-09,80.360001,80.500000,79.040001,79.779999,61.497475,693932
2018-08-10,79.239998,79.379997,77.260002,77.639999,59.847885,979764
2018-08-13,77.379997,79.040001,77.199997,78.580002,60.572472,635278
2018-08-14,79.099998,79.519997,78.699997,79.120003,60.988731,517506
2018-08-15,79.519997,79.739998,76.160004,76.480003,58.953709,813063
2018-08-16,77.379997,77.720001,76.660004,77.559998,59.786217,846399
2018-08-17,77.519997,77.580002,76.300003,76.720001,59.138714,682038
2018-08-20,77.120003,78.120003,77.059998,77.839996,60.002048,461704
2018-08-21,77.800003,78.959999,77.800003,78.879997,60.803722,643308
2018-08-22,78.519997,79.559998,77.800003,78.480003,60.495388,581399
2018-08-23,78.160004,78.639999,77.220001,77.720001,59.909542,531441
2018-08-24,77.900002,78.779999,77.660004,78.620003,60.603306,469989
2018-08-27,79.180000,79.800003,78.660004,79.580002,61.343311,433688
2018-08-28,79.879997,80.160004,76.820000,77.160004,59.477890,1073552
2018-08-29,77.000000,77.139999,75.099998,75.599998,58.275372,1275443
2018-08-30,75.300003,75.459999,73.180000,74.180000,57.180786,1269223
2018-08-31,74.000000,74.000000,73.220001,73.379997,56.564110,962489
2018-09-03,73.120003,73.680000,72.300003,73.080002,56.332863,731215
2018-09-04,73.519997,74.000000,72.139999,72.660004,56.009113,992220
2018-09-05,72.379997,72.379997,70.699997,70.940002,54.683266,1560230
2018-09-06,70.739998,70.940002,69.279999,69.320000,53.434509,1232595
2018-09-07,69.400002,69.879997,69.059998,69.680000,53.712009,858965
2018-09-10,69.860001,69.900002,68.980003,69.440002,53.527008,721778
2018-09-11,69.720001,69.739998,67.919998,69.000000,53.187843,919767
2018-09-12,69.239998,70.239998,68.500000,69.180000,53.326591,1238147
2018-09-13,69.339996,69.559998,68.379997,68.860001,53.079922,930831
2018-09-14,68.900002,69.839996,68.639999,69.720001,53.742840,792340
2018-09-17,69.339996,70.139999,68.820000,69.199997,53.342007,826902
2018-09-18,69.139999,70.300003,68.919998,70.019997,53.974094,839557
2018-09-19,70.239998,70.860001,70.180000,70.580002,54.405762,799413
2018-09-20,70.500000,73.500000,70.419998,73.239998,56.456196,1492511
2018-09-21,73.800003,73.879997,71.820000,72.419998,55.824112,1818603
2018-09-24,71.279999,72.239998,71.019997,71.720001,55.284519,693480
2018-09-25,71.599998,72.980003,71.239998,72.500000,55.885773,805447
2018-09-26,72.620003,73.019997,72.360001,72.680000,56.024532,754590
2018-09-27,72.400002,72.480003,70.139999,70.379997,54.251595,1009500
2018-09-28,70.220001,70.559998,69.300003,69.860001,53.850761,1111412
2018-10-01,70.199997,71.739998,70.019997,71.120003,54.822025,780811
2018-10-02,71.000000,71.739998,70.599998,71.019997,54.744934,712967
2018-10-04,70.800003,71.019997,68.220001,68.599998,52.879501,1384063
2018-10-05,68.599998,68.599998,66.599998,66.599998,51.337830,1240889
2018-10-08,66.120003,67.620003,66.059998,66.760002,51.461166,948889
2018-10-09,66.879997,67.220001,65.220001,65.360001,50.381992,1207727
2018-10-10,65.220001,65.220001,62.720001,63.000000,48.562809,1774114
2018-10-11,61.000000,63.000000,60.939999,61.720001,47.576138,1642876
2018-10-12,62.779999,63.180000,61.680000,61.779999,47.622387,1142736
2018-10-15,61.779999,62.619999,61.500000,62.259998,47.992393,815234
2018-10-16,62.340000,63.639999,61.799999,62.840000,48.439476,1045403
2018-10-17,63.500000,64.199997,60.400002,61.000000,47.021133,1624713
2018-10-18,60.939999,61.259998,59.680000,59.799999,46.096130,1451079
2018-10-19,60.000000,60.020000,56.759998,57.560001,44.369450,1802679
2018-10-22,58.180000,58.740002,56.939999,57.220001,44.107365,1312099
2018-10-23,56.480000,56.619999,54.840000,55.439999,42.735275,1782649
2018-10-24,56.020000,56.900002,52.439999,52.779999,40.684845,2410881
2018-10-25,53.000000,55.259998,51.820000,54.000000,41.625267,3642486
2018-10-26,52.320000,52.880001,50.599998,52.700001,40.623177,2563274
2018-10-29,52.639999,55.939999,52.560001,55.020000,42.411522,2621103
2018-10-30,54.959999,55.880001,53.919998,55.680000,42.920273,1897094
2018-10-31,56.180000,57.560001,55.700001,57.119999,44.030281,1803550
2018-11-01,57.099998,58.680000,56.680000,58.639999,45.201954,1798007
2018-11-02,60.000000,61.480000,60.000000,60.160000,46.373631,2217100
2018-11-05,60.419998,60.680000,58.279999,58.660000,45.217373,1437184
2018-11-06,58.779999,59.779999,58.020000,58.040001,44.739456,1368519
2018-11-07,58.560001,59.740002,58.180000,59.299999,45.710709,1282418
2018-11-08,59.740002,59.860001,57.980000,58.000000,44.708622,1246126
2018-11-09,57.400002,57.959999,56.599998,57.500000,44.323200,1550248
2018-11-12,58.060001,58.540001,57.139999,57.419998,44.261528,1147060
2018-11-13,57.459999,59.459999,57.459999,59.299999,45.710709,1310165
2018-11-14,58.700001,59.959999,57.099998,58.340000,44.970703,1441183
2018-11-15,58.360001,58.900002,56.680000,56.959999,43.906944,1412479
2018-11-16,57.480000,58.480000,56.139999,56.360001,43.444447,1321939
2018-11-19,56.759998,57.320000,55.900002,55.900002,43.089863,1098420
2018-11-20,55.380001,55.380001,46.810001,47.200001,36.383564,4268401
2018-11-21,47.540001,50.820000,47.509998,49.779999,38.372330,3568091
2018-11-22,49.779999,49.790001,47.529999,47.880001,36.907738,1778109
2018-11-23,47.119999,48.450001,46.759998,47.619999,36.707317,2136773
2018-11-26,48.639999,50.400002,48.580002,50.040001,38.572750,2301484
2018-11-27,50.200001,50.340000,49.150002,49.900002,38.464832,1347678
2018-11-28,50.299999,51.119999,48.930000,50.700001,39.081505,1954302
2018-11-29,51.220001,52.020000,50.919998,51.340000,39.574837,1309361
2018-11-30,51.720001,51.720001,49.799999,50.860001,39.204838,1885528
2018-12-03,53.000000,53.139999,50.820000,50.880001,39.220253,1381834
2018-12-04,50.599998,50.599998,48.500000,48.580002,37.447323,1860160
2018-12-05,47.880001,49.209999,47.360001,48.439999,37.339401,1493369
2018-12-06,47.340000,47.480000,45.580002,45.709999,35.235016,2134855
2018-12-07,46.169998,46.700001,44.939999,45.220001,34.857311,1724304
2018-12-10,44.389999,44.639999,43.160000,43.349998,33.415836,1754933
2018-12-11,44.849998,45.500000,43.779999,44.560001,34.348557,1506044
2018-12-12,44.110001,45.209999,43.759998,44.840000,34.564392,1260046
2018-12-13,44.900002,45.220001,43.509998,43.660000,33.654800,1566754
2018-12-14,43.169998,43.759998,42.750000,43.290001,33.369587,1267010
2018-12-17,43.320000,43.599998,41.619999,42.910000,33.076672,1590635
2018-12-18,42.430000,44.580002,42.189999,43.669998,33.662506,1694628
2018-12-19,43.570000,43.630001,42.790001,43.150002,33.261677,1631332
2018-12-20,42.500000,42.709999,41.419998,41.900002,32.298126,1576720
2018-12-21,41.509998,43.330002,41.509998,43.279999,33.361881,2499814
2018-12-27,43.599998,44.169998,41.570000,42.130001,32.475414,933259
2018-12-28,42.599998,43.880001,42.240002,43.180000,33.284794,648123
2019-01-02,43.150002,43.169998,41.490002,42.900002,33.068962,922765
2019-01-03,42.480000,43.689999,42.000000,42.799999,32.991875,940568
2019-01-04,43.459999,45.439999,43.259998,45.340000,34.949806,1399264
2019-01-07,46.259998,46.270000,44.439999,45.060001,34.733974,951176
2019-01-08,44.990002,46.389999,43.779999,45.840000,35.335224,1754973
2019-01-09,46.180000,47.470001,45.750000,46.779999,36.059814,1438726
